-27.059012		-0.937796		-0.905367		-0.437670		-0.115589		-0.353941		-1.065872		-0.121064		-0.232564		-0.241440		-0.131272		-0.212112		0.062583
-27.344710		-1.602833		-0.906749		0.146306		-0.251379		-0.571505		-1.113384		0.268770		0.439651		-0.122566		-0.043657		0.076978		0.193880
-27.669363		-1.470045		-0.914416		-0.079103		-0.093888		0.041494		-0.624424		-0.557942		-0.053595		-0.207237		-0.160648		0.119781		0.207237
-27.806081		-1.527437		-1.207130		0.129515		0.012287		-0.412181		-0.724935		0.023002		-0.033410		-0.088390		-0.397235		-0.130050		-0.048379
-27.997032		-1.378215		-1.415717		0.273859		0.126916		0.134288		-0.673152		-0.131743		0.140772		-0.261026		-0.631786		-0.431126		0.250910
-28.046712		-0.619251		-0.783217		0.130051		-0.244232		-0.040485		-0.656215		-0.058254		0.092077		0.211307		-0.547400		-0.344495		-0.003980
-29.229394		-1.374249		-0.893146		0.353310		-0.354561		-0.555914		-0.684149		-0.001435		0.145065		-0.488500		-0.199311		-0.066322		0.398525
-29.673253		-0.925706		-0.940817		0.099319		0.004890		-0.142741		-1.058797		-1.015170		0.072660		-0.075723		-0.273122		0.164203		0.188148
-30.361985		-0.639657		-0.502106		-0.341995		-0.294549		-0.697788		-0.753762		0.257681		0.378450		-0.234808		-0.479016		-0.105989		0.295445
-30.571715		-0.706593		-0.203562		-0.428515		-0.050805		-0.259769		-0.289478		-0.126748		-0.143258		-0.002088		-0.152329		-0.292930		-0.598966
-31.818503		-1.530786		0.363559		0.005533		-0.050503		-0.233979		-0.625872		-0.006890		-0.026999		-0.046362		-0.009997		-0.174893		-0.239924
-32.440430		-2.291743		0.418526		0.219613		-0.126508		0.077576		0.261459		-0.122530		-0.200444		-0.136533		0.298902		0.177700		0.357913
-29.872565		-1.626279		-0.429973		0.130880		-0.744774		-0.238584		-0.796801		-0.402695		0.001979		-0.426158		-0.220011		0.238154		0.281226
-26.589182		-3.248360		-0.509795		0.734773		-0.415553		-0.203698		-1.277852		-0.006013		0.441791		-0.592446		-0.079341		-0.196058		-0.052027
-24.576335		-4.256342		-0.837740		0.492522		-0.834765		-0.327107		-1.154609		-0.164922		0.409349		-0.330142		-0.053549		0.095085		0.061024
-24.107414		-4.597955		-0.294922		0.755940		-1.548580		-0.198631		-0.295253		0.257038		0.611244		-0.031579		-0.188139		-0.234109		-0.137015
-22.287664		-4.174752		-0.087726		0.571032		-0.634381		-0.022092		-0.253701		0.275196		0.326577		-0.441257		-0.031578		0.115604		-0.013585
-21.460071		-3.924593		-0.183252		0.972119		-0.445197		-0.287908		-0.609227		-0.141372		0.105106		-0.144907		0.097442		-0.000265		0.012609
-20.985189		-4.436321		0.087398		1.099532		-0.805484		-0.490524		-0.814660		-0.044551		-0.144080		-0.468149		-0.179769		-0.096921		-0.211468
-20.695394		-4.078915		0.092118		0.558263		-0.829023		-0.248146		-0.384504		0.201738		-0.172704		-0.059920		-0.066874		-0.216708		0.337596
-20.644726		-4.052521		0.044897		0.997281		-0.893802		-0.623078		-0.380591		0.233933		0.039352		-0.053501		0.360616		-0.103928		0.184228
-20.715828		-3.711014		-0.173124		0.804191		-1.037199		-0.405502		-0.383023		-0.373105		-0.508321		-0.387476		0.140807		-0.220117		0.199837
-21.823104		-3.158269		0.048339		1.272613		-0.821601		-0.521920		-0.170219		-0.043893		-0.107361		-0.134525		0.404416		-0.042838		0.159362
-21.203854		-1.199354		0.515179		1.970252		0.074523		-0.182695		-0.197828		0.233895		0.125279		0.016602		-0.147197		-0.084698		-0.451910
-20.200476		0.193751		-0.585673		2.063586		-0.067057		-0.193237		-0.122529		0.476649		-0.382845		-0.216313		-0.151898		-0.004356		-0.410066
-21.608268		0.239582		0.098108		3.227498		-0.265553		-0.353660		-0.128236		0.136259		0.039400		-0.435957		0.037050		-0.356898		-0.803162
-20.045429		0.322621		-0.604464		3.077428		-0.355532		-0.619571		0.265305		0.103846		0.051854		-0.711909		-0.065722		0.228380		-0.851431
-19.272667		0.457291		-0.816058		3.373042		-0.978310		-0.397165		0.166115		-0.180924		0.015832		-0.824370		0.001544		0.159790		-0.757304
-19.298321		0.015640		-0.908674		2.966613		-0.281222		-0.373492		0.047994		-0.347575		0.023954		-0.812280		-0.166348		0.243773		-0.643681
-19.046566		1.008491		-1.355893		2.097630		-0.059914		-0.824392		-0.159341		0.160913		-0.514220		-0.469732		-0.176920		-0.225322		-0.468441
-19.936928		1.328526		-0.599798		1.514595		-0.112565		-0.683179		-0.528182		0.199640		-0.298840		-0.518071		-0.139804		-0.081693		-0.212655
-20.453117		0.539771		-0.124327		1.285513		-0.010358		-0.743903		-0.607644		0.238755		-0.692574		-0.039246		0.320578		-0.069442		-0.420561
-20.313405		0.049820		-0.473922		1.411890		-0.081972		-0.703695		-0.282921		0.221805		-0.249607		0.005533		-0.242511		-0.101710		-0.058884
-19.944545		0.434069		-1.077710		0.411557		-0.129059		-0.739403		-0.111152		0.555368		0.064434		-0.188571		0.293633		0.027884		-0.366958
-18.019850		1.379926		-1.496392		0.896037		0.022891		-1.336687		-0.816773		0.177837		0.081919		-0.142445		-0.146247		-0.084029		-0.011634
-16.655121		1.194717		-1.665575		0.536976		0.013209		-1.265485		-0.450777		-0.220952		-0.025859		-0.422300		-0.078168		0.028641		-0.057488
-15.550247		1.551715		-2.360548		0.863545		0.048356		-1.439131		-0.503166		-0.448092		0.093191		-0.414625		-0.337607		0.073220		-0.116852
-14.633937		1.270946		-2.701456		0.970523		0.004815		-1.344587		-0.489517		-0.686954		-0.011677		-0.439930		0.014076		0.246094		0.218566
-14.919994		1.529394		-2.696478		1.011233		-0.050813		-1.594210		-0.415310		-0.922860		0.014184		-0.289773		0.039732		0.397392		0.213362
-15.967833		2.109035		-2.380835		0.638576		0.118121		-1.530003		-0.593749		-1.007932		0.255984		-0.203037		0.066051		0.204809		-0.050288
-15.393453		1.765634		-2.393810		0.736073		-0.400423		-1.165693		-0.755543		-0.965949		0.337080		-0.128923		-0.052388		0.133671		-0.043197
