-27.085333		-1.052382		-0.872903		0.206907		-0.396775		-0.711532		-0.509453		-0.197769		-0.319214		-0.114969		-0.453279		-0.118327		0.093812
-26.827977		-0.886297		-0.698438		0.153859		-0.519340		-0.565546		-0.329969		0.188271		-0.330223		0.041287		-0.200181		-0.274910		-0.531661
-28.107462		-1.379614		-0.770164		0.311253		-0.005835		-0.317226		0.023820		0.561788		-0.472531		-0.556925		-0.304676		0.229862		0.308013
-28.129841		-0.879054		-0.877588		-0.337917		-0.267668		-0.749422		-0.542218		0.217605		-0.483738		0.050787		-0.377489		-0.095384		0.183514
-28.549425		-0.756431		-0.262053		0.323773		0.196590		-0.090082		-0.443070		-0.124359		-0.679192		-0.365745		-0.055879		0.021427		0.108685
-28.840559		-1.002062		-0.560924		0.085964		-0.328316		-0.534945		-0.462396		0.075783		0.321391		0.392149		-0.015271		-0.459448		-0.328591
-29.697334		-0.778629		-0.180133		0.061616		-0.003148		-0.387895		-0.691406		-0.599720		-0.445200		-0.127642		-0.017229		0.195288		-0.091658
-29.863475		-0.892662		-0.539552		-0.289984		-0.032720		-0.241680		-0.509593		-0.412375		-0.252189		-0.002563		0.131885		0.015815		0.064930
-30.412963		-0.902966		-0.376785		-0.336211		-0.265009		-0.381740		-0.824983		-0.322602		-0.188477		-0.390377		0.040471		0.279665		0.118482
-31.219565		-1.295237		0.060698		-0.318728		-0.172559		-0.459498		-0.379020		0.215156		-0.303416		-0.312218		-0.147024		-0.059378		0.274816
-32.083366		-1.578343		0.124910		-0.662966		-0.416643		-0.288585		-0.656527		0.102518		0.162463		-0.156675		-0.096728		0.028613		-0.116136
-32.479529		-2.297377		0.174796		0.200927		0.206548		0.157757		0.036837		0.169182		-0.063900		-0.265846		-0.007717		0.123009		-0.246570
-29.817649		-1.297307		0.139821		0.503700		-0.776650		-0.374858		0.337251		0.212223		-0.176372		0.100287		-0.064999		-0.139875		0.283511
-26.782058		-3.593301		-0.274884		0.913837		-1.198232		-0.398638		-0.327993		-0.569344		0.419301		0.128678		0.164276		-0.021429		-0.180102
-26.784950		-4.745802		0.795401		1.091326		-1.314513		-0.629374		-0.097254		-0.114377		0.486730		-0.282701		-0.164215		-0.636923		-0.567698
