-31.926435		-2.053778		-0.108598		-0.439471		-0.415412		-0.605731		-0.485551		-0.102067		0.008446		-0.376866		0.160618		-0.129455		-0.229560
-32.151109		-2.451901		-0.029390		-0.199917		-0.098310		-0.277363		0.203688		0.075224		0.144232		0.189852		0.279942		0.415054		0.147481
-31.360453		-0.655108		0.520386		-0.320253		-0.332767		-0.454846		-0.547029		-0.219632		-0.552222		-0.405562		-0.450212		-0.506182		-0.149618
-31.978402		-1.840292		0.394138		0.277013		0.581002		0.039845		-0.388051		-0.613861		-0.277605		-0.179905		-0.297359		-0.479832		0.117950
-30.340053		-0.709500		-0.366383		-1.292747		-0.614871		-0.351384		0.249256		0.063350		-0.360026		-0.283028		-0.003434		0.002741		0.080655
-30.243753		-0.409587		-0.737489		-1.529151		-0.536806		-0.295657		0.252949		0.049298		-0.731089		-0.925777		-0.500889		-0.118939		-0.222823
-32.065167		-2.283683		0.035189		-0.237175		-0.084889		-0.033578		0.056457		0.011722		-0.381262		-0.753781		-0.380162		0.046399		0.053545
-32.022024		-2.362017		-0.123115		-0.233469		0.259653		-0.100881		0.010737		-0.165096		-0.235498		0.099296		-0.002696		-0.192060		-0.206516
-31.514139		-1.482716		0.122340		-0.755864		0.049217		-0.117358		-0.019768		-0.126628		-0.238379		-0.198109		-0.083603		0.252587		0.058456
-31.670615		-1.933214		0.051804		0.081049		0.379149		-0.419991		-0.495872		0.035064		-0.037759		-0.270106		-0.128360		0.371521		-0.224181
-31.418820		-1.411947		-0.261891		-0.509558		-0.320544		-0.342245		-0.125611		-0.316646		-0.122440		-0.259643		0.328942		0.215825		0.000995
-30.908365		-1.577271		-0.224970		-0.295988		-0.068025		-0.002489		0.121631		-0.208288		-0.412702		-0.073666		-0.183290		-0.229023		0.010246
-30.629605		-1.640994		0.053367		-0.306252		-0.346538		-0.390229		-0.125221		-0.223949		-0.267946		0.300356		0.356571		-0.049795		-0.410212
